,label,short,word
10454,2,商行為：一種類型化方法的詮釋,"['商行', '為', '：', '一種', '類型化', '方法', '的', '詮釋']"
10455,2,論「根據二分說」的優越性－－再議企業勞動規章的法律性質及其制定、變更程序,"['論', '「', '根據', '二分', '說', '」', '的', '優越性', '－', '－', '再議', '企業', '勞動', '規章', '的', '法律', '性質', '及其', '制定', '、', '變', '更', '程序']"
10456,2,論我國地方法治環境生成評估指標體系的設計－－以貴州省為例,"['論', '我國', '地方', '法治', '環境', '生成', '評估', '指標', '體系', '的', '設計', '－', '－', '以貴州省', '為例']"
10457,2,權利：一種「本質上爭議的概念」還是「家族相似性概念」？,"['權利', '：', '一種', '「', '本質', '上', '爭議', '的', '概念', '」', '還是', '「', '家族', '相似性', '概念', '」', '？']"
10458,2,有關建構國際法方法論的一些初步看法,"['有關', '建構', '國際法', '方法', '論', '的', '一些', '初步', '看法']"
10459,2,社會管理創新視野下行刑理念、模式之建構,"['社會', '管理', '創新視', '野下', '行刑', '理念', '、', '模式', '之建構']"
10460,2,International Perspective on the Dotted Line in the South China Sea,"['International', ' ', 'Perspective', ' ', 'on', ' ', 'the', ' ', 'Dotted', ' ', 'Line', ' ', 'in', ' ', 'the', ' ', 'South', ' ', 'China', ' ', 'Sea']"
10461,2,在裁判與教諭之間：當代中國的司法建議制度,"['在', '裁判', '與', '教諭', '之間', '：', '當代', '中國', '的', '司法', '建議', '制度']"
10462,2,論法的道德正當性的邏輯構成,"['論法', '的', '道德', '正當性', '的', '邏輯', '構成']"
10463,2,An International Law Analysis of China’s Sovereignty over The Diaoyu Islands,"['An', ' ', 'International', ' ', 'Law', ' ', 'Analysis', ' ', 'of', ' ', 'China', '’', 's', ' ', 'Sovereignty', ' ', 'over', ' ', 'The', ' ', 'Diaoyu', ' ', 'Islands']"
10464,2,國際社會契約：法治理念的現實涵攝,"['國際', '社會', '契約', '：', '法治', '理念', '的', '現實涵', '攝']"
10465,2,中國特色社會主義國際法理論,"['中國', '特色', '社會', '主義國際', '法理', '論']"
10466,2,罪刑法定主義的邏輯展開,"['罪刑', '法定', '主義的', '邏輯', '展開']"
10467,2,基金會法律制度轉型論網－－從行政管控到法人治理,"['基金', '會', '法律', '制度', '轉型', '論網', '－', '－', '從', '行政', '管控', '到', '法人', '治理']"
10468,2,先秦法義之變遷,"['先秦', '法義之變', '遷']"
10469,2,「中華民國臨時約法」之政體性質再探,"['「', '中華民國', '臨時', '約法', '」', '之政體', '性質', '再', '探']"
10470,2,論台灣地區公寓大廈管理委員會之權利義務——兼與大陸地區及各國比較,"['論台灣', '地區', '公寓', '大廈', '管理', '委員會', '之', '權利', '義務', '—', '—', '兼', '與', '大陸', '地區', '及', '各國', '比較']"
10471,2,作為中道的法治——亞里士多德法治思想重述,"['作為', '中道', '的', '法治', '—', '—', '亞', '里士多德', '法治', '思想', '重述']"
10472,2,論傳統習慣國際法之國際刑事管轄權（上）,"['論傳統', '習慣', '國際法', '之國際', '刑事', '管轄權', '（', '上', '）']"
10473,2,文化與法律論證,"['文化', '與', '法律', '論證']"
10474,2,我國農村土地承包經營權流轉的法律困境與出路,"['我國', '農村', '土地', '承包', '經營權', '流轉', '的', '法律', '困境', '與', '出路']"
10475,2,回歸立法原意：職務犯罪偵查權統一之路,"['回歸', '立法', '原意', '：', '職務', '犯罪', '偵查', '權統', '一之路']"
10476,2,日本福島核電站廢水排放之國際法律責任,"['日本', '福島', '核電站', '廢水', '排放', '之國際', '法律', '責任']"
10477,2,權利質量之探析,"['權利', '質量', '之', '探析']"
10478,2,作為金融立法者的中國法院,"['作為', '金融', '立法者', '的', '中國', '法院']"
10479,2,社會變遷中的大調解——政府推動型人民調解的個案考察,"['社會', '變遷', '中', '的', '大', '調解', '—', '—', '政府', '推動型', '人民', '調解', '的', '個案', '考察']"
10480,2,羅馬法對現代世界的價值,"['羅', '馬', '法', '對', '現代', '世界', '的', '價值']"
10481,2,刑法的邊界研究,"['刑法', '的', '邊界', '研究']"
10482,2,我國正常成年患者醫療同意權行使制度之合理構建——兼析我國「侵權責任法」第55條的進步、不足及完善,"['我國', '正常', '成年', '患者', '醫療', '同意', '權', '行使', '制度', '之', '合理', '構建', '—', '—', '兼析', '我國', '「', '侵權責', '任法', '」', '第', '55', '條的', '進步', '、', '不足', '及', '完善']"
10483,2,董事注意義務的判例法歷史發展及其啟示,"['董事', '注意', '義務', '的', '判例', '法歷史', '發展', '及其', '啟示']"
10484,2,國際法的中國理論：前提與構想,"['國際法', '的', '中國理論', '：', '前提', '與', '構想']"
10485,2,明初徽州里老人理訟制度爭議,"['明', '初', '徽州', '里', '老人', '理訟', '制度', '爭議']"
10486,2,卡理斯瑪型還是法理型：新中國政治統治模式的變遷歷程,"['卡理斯瑪型', '還是', '法理', '型', '：', '新中國', '政治', '統治', '模式', '的', '變遷', '歷程']"
10487,2,不法原因給付與侵占罪——基於實踐中典型案件同案異判所引發的思考,"['不法', '原因', '給付', '與', '侵占罪', '—', '—', '基', '於', '實踐', '中', '典型', '案件', '同案', '異判', '所', '引發', '的', '思考']"
10488,2,瑞士成為永久中立國之國際背景,"['瑞士', '成為', '永久中立', '國之國際', '背景']"
10489,2,台灣中立化與武力紛爭法．中立法－－從確保台灣之安全保障觀點之法的檢討,"['台灣', '中立', '化', '與', '武力', '紛爭法', '．', '中', '立法', '－', '－', '從確', '保台灣', '之', '安全', '保障', '觀點', '之法', '的', '檢討']"
10490,2,奧地利成為中立國的國際背景,"['奧', '地利', '成為', '中立', '國的', '國際', '背景']"
10491,2,永世中立と国際法,"['永世', '中', '立', 'と', '国際法']"
10492,2,台灣最新條約與國際協議選輯,"['台灣', '最新', '條約', '與', '國際', '協議', '選輯']"
10493,2,比利時的永久中立國經驗,"['比利', '時', '的', '永久中立', '國經驗']"
10494,2,亞太區域整合倡議動能的分析：權力理論視角的探討,"['亞太區域', '整合', '倡議', '動能', '的', '分析', '：', '權力', '理論', '視角', '的', '探討']"
10495,2,條約解釋的新動向：當代意義解釋對當時意義解釋,"['條約', '解釋', '的', '新動', '向', '：', '當代意', '義解釋', '對', '當時', '意義解釋']"
10496,2,東西國際秩序原理的差異──「宗藩體系」對「殖民體系」,"['東西國際', '秩序', '原理', '的', '差異', '─', '─', '「', '宗藩', '體系', '」', '對', '「', '殖民', '體系', '」']"
10497,2,日本的國際海峽對策：以日本《領海法》規定為中心,"['日本', '的', '國際海峽', '對策', '：', '以', '日本', '《', '領', '海法', '》', '規定', '為', '中心']"
10498,2,土庫曼永久中立地位之探討,"['土庫曼', '永久中立', '地位', '之', '探討']"
10499,2,從歷史與國際法論釣魚臺列嶼主權,"['從', '歷史', '與', '國際', '法論', '釣魚', '臺', '列嶼', '主權']"
10500,2,從六十三名海上難民之死淺論國際法海上救助義務,"['從', '六十三', '名', '海上', '難民之死', '淺論', '國際法', '海上', '救助', '義務']"
10501,2,保護的責任：法治黎明還是暴政重現？,"['保護', '的', '責任', '：', '法治', '黎明', '還是', '暴政', '重現', '？']"
10502,2,技術性國際爭端解決的「全球行政法」思路——基於WTO食品安全案例的分析,"['技術性', '國際爭', '端', '解決', '的', '「', '全球', '行政法', '」', '思路', '—', '—', '基', '於', 'WTO', '食品安全', '案例', '的', '分析']"
10503,2,中國特色國際法理論：問題與改進,"['中國', '特色', '國際', '法理', '論', '：', '問題', '與', '改進']"
10504,2,「軟法」在北極法律規制中的形式與作用,"['「', '軟法', '」', '在', '北極', '法律', '規制', '中', '的', '形式', '與', '作用']"
10505,2,論外幣判決中的貨幣選擇規則,"['論外幣', '判決', '中', '的', '貨幣', '選擇', '規則']"
10506,2,論跨境誘拐兒童中的監護權－－以海牙誘拐公約的解釋為中心,"['論', '跨境', '誘拐', '兒童', '中', '的', '監護權', '－', '－', '以', '海牙', '誘拐', '公約', '的', '解釋', '為', '中心']"
10507,2,歐盟合同衝突法的嬗變－－從《羅馬公約》到《羅馬條例Ⅰ》,"['歐盟', '合同', '衝突法', '的', '嬗變', '－', '－', '從', '《', '羅', '馬', '公約', '》', '到', '《', '羅', '馬', '條例', 'Ⅰ', '》']"
10508,2,WTO 會員國智慧財產權保障之落實──自美國專利合理權利金制度觀之,"['WTO', ' ', '會員國', '智慧', '財產權', '保障', '之', '落', '實', '─', '─', '自美國專', '利', '合', '理', '權', '利', '金', '制', '度', '觀之']"
10509,2,金融監理之國際互助初探──瑞士法制之觀察,"['金', '融監', '理', '之國際', '互助', '初探', '─', '─', '瑞士', '法制', '之', '觀察']"
10510,2,2011年西方武裝衝突法研究前沿追蹤,"['2011', '年', '西方', '武裝衝', '突法', '研究', '前沿', '追', '蹤']"
10511,2,非全日制勞動者權益保護的域外立法經驗及其啟示,"['非全日制', '勞動者', '權益', '保護', '的', '域外', '立法', '經驗', '及其', '啟示']"
10512,2,論澳門對域外民商事判決的承認與執行,"['論澳門', '對', '域外', '民商事', '判決', '的', '承認', '與', '執行']"
10513,2,「領事婚姻登記」若干問題的實證研究－－兼議《涉外民事關係法律適用法》有關規定,"['「', '領事', '婚姻', '登記', '」', '若干', '問題', '的', '實證', '研究', '－', '－', '兼議', '《', '涉外', '民事', '關', '係', '法律', '適', '用法', '》', '有關', '規定']"
10514,2,化干戈為玉帛之「有利於國際法的解釋方法」──以德國聯邦憲法法院卡洛琳公主案等判決為例,"['化', '干戈', '為', '玉帛', '之', '「', '有利於', '國際法', '的', '解釋', '方法', '」', '─', '─', '以德', '國聯邦', '憲法', '法院', '卡洛琳', '公主', '案等判', '決為例']"
10515,2,國際法官協會第55屆美國華盛頓年會報告,"['國際', '法官', '協會', '第', '55', '屆', '美國華盛頓', '年', '會', '報告']"
10516,2,聯合國糧農組織與糧食安全,"['聯', '合國', '糧', '農組織', '與', '糧', '食', '安全']"
10517,2,有機農業的必然與實現──典範移轉與立法,"['有機', '農業', '的', '必然', '與', '實現', '─', '─', '典範', '移轉', '與', '立', '法']"
10518,2,G20峰會：全球金融治理的主導機制,"['G20', '峰會', '：', '全球', '金融', '治理', '的', '主導', '機制']"
10519,2,論人權條約監督機制的趨同化,"['論', '人權', '條約', '監督', '機制', '的', '趨', '同化']"
10520,2,中國內地法院《紐約公約》項下外國仲裁裁決司法審查之新進實踐述評,"['中國內', '地', '法院', '《', '紐約', '公約', '》', '項下', '外國', '仲裁', '裁決', '司法', '審查', '之', '新進', '實踐述', '評']"
10521,2,聯合國糧農組織與我國漁業發展──機制聯結與規範形成,"['聯', '合國', '糧', '農組織', '與', '我', '國漁業', '發展', '─', '─', '機制', '聯', '結與', '規範', '形成']"
10522,2,真的有國際人權法指涉的普世人權？政治哲學世界公民主義（Kosmopolitismus）與特殊公民主義（Partikularismus）論戰下的人權圖像落差,"['真的', '有國際', '人權', '法', '指涉', '的', '普世', '人權', '？', '政治', '哲學', '世界', '公民', '主義', '（', 'Kosmopolitismus', '）', '與', '特殊', '公民', '主義', '（', 'Partikularismus', '）', '論', '戰下', '的', '人權', '圖像', '落', '差']"
10523,2,最高人民法院海事海商審判綜述(2010年至2011年),"['最高人民法院', '海事', '海商', '審判', '綜述', '(', '2010', '年', '至', '2011', '年', ')']"
10524,2,失衡的對話：國際法學與國際制度理論的發展,"['失衡', '的', '對', '話', '：', '國際', '法學', '與', '國際', '制度', '理論', '的', '發展']"
10525,2,WTO體制下公共健康治理和商標保護衝突的評述－－以澳大利亞煙草簡易包裝案為視角,"['WTO', '體制', '下', '公共', '健康', '治理', '和', '商標', '保護', '衝突', '的', '評述', '－', '－', '以', '澳大利', '亞煙草', '簡易', '包裝案', '為', '視角']"
10526,2,《聯合國國際水道非航行使用法公約》的地位與前景研究,"['《', '聯合國', '國際', '水道', '非', '航行', '使用', '法公約', '》', '的', '地位', '與', '前景', '研究']"
10527,2,GATT1994下的透明度規則研究－－論GATT1994第10條第3款a項的適用,"['GATT1994', '下', '的', '透明度', '規則', '研究', '－', '－', '論', 'GATT1994', '第', '10', '條第', '3', '款', 'a', '項', '的', '適用']"
10528,2,論歐盟航空旅客權利的保護及其對中國的啟示,"['論', '歐盟', '航空', '旅客', '權利', '的', '保護', '及其', '對', '中國', '的', '啟示']"
10529,2,全球化時代之國際人權保障──以網路言論自由為例,"['全球化', '時代', '之國際', '人權', '保障', '─', '─', '以網', '路', '言', '論', '自由', '為', '例']"
10530,2,武裝衝突法教室,"['武裝衝', '突法', '教室']"
10531,2,EU和WTO預防原則解釋和適用比較研究,"['EU', '和', 'WTO', '預防', '原則', '解釋', '和', '適用', '比較', '研究']"
10532,2,前言,['前言']
10533,2,信用證議付性質的重新認識,"['信用', '證議', '付性質', '的', '重新', '認識']"
10534,2,國際法治的革新者：中國的角色轉換與策略,"['國際', '法治', '的', '革新者', '：', '中國', '的', '角色', '轉換', '與', '策略']"
10535,2,「法則區別說」學術史地位論略,"['「', '法則', '區別', '說', '」', '學術史', '地位', '論略']"
10536,2,反傾銷「歸零」爭端：原因及應對－－基於美國「歸零」實踐的考察,"['反傾銷', '「', '歸零', '」', '爭端', '：', '原因', '及應', '對', '－', '－', '基', '於', '美國', '「', '歸零', '」', '實踐', '的', '考察']"
10537,2,衝突法的中國模式？－－21世紀衝突法的範式轉型,"['衝突法', '的', '中國', '模式', '？', '－', '－', '21', '世紀衝', '突法', '的', '範式', '轉型']"
10538,2,全球行政法與金融監管改革,"['全球', '行政法', '與', '金融', '監管', '改革']"
10539,2,美國《外國人侵權法》訴訟中的標的管轄權問題研究－－探討習慣國際法在美國聯邦法院的適用,"['美國', '《', '外國人', '侵權法', '》', '訴訟', '中', '的', '標', '的', '管轄權', '問題', '研究', '－', '－', '探討習', '慣國際法', '在', '美國', '聯邦', '法院', '的', '適用']"
10540,2,2020年的國際海上貨物運輸法－－從海牙時代到鹿特丹時代？,"['2020', '年', '的', '國際', '海上', '貨物', '運輸法', '－', '－', '從', '海牙', '時代到', '鹿特丹', '時代', '？']"
10541,2,十九世紀國際法學中的中國敘述,"['十九', '世紀', '國際', '法學', '中', '的', '中國', '敘述']"
10542,2,論當代國際法律秩序下的特別法優先原則,"['論當代國際', '法律', '秩序', '下', '的', '特別法', '優先', '原則']"
10543,2,國際金融監管的新發展：以G20和FSB為視角,"['國際', '金融', '監管', '的', '新', '發展', '：', '以', 'G20', '和', 'FSB', '為視角']"
10544,2,國際投資法中間接徵收的損害賠償研究,"['國際', '投資法', '中間', '接', '徵收', '的', '損害', '賠償', '研究']"
10545,2,釣魚臺主權歸屬爭端之國際法觀點分析,"['釣魚', '臺', '主權', '歸屬', '爭端', '之國際法', '觀點', '分析']"
10546,2,不干涉原則作為習慣國際法之證明方法,"['不', '干涉', '原則', '作為', '習慣', '國際法', '之', '證明', '方法']"
10547,2,廣義的國際法跨學科研究之倡導－－兼論國際法學科的自主性問題,"['廣義的', '國際法', '跨學科', '研究', '之', '倡導', '－', '－', '兼論', '國際法', '學科', '的', '自主性', '問題']"
10548,2,2020的國際金融法：中國的作用和影響,"['2020', '的', '國際', '金融法', '：', '中國', '的', '作用', '和', '影響']"
10549,2,《里斯本條約》對歐盟國際投資法律制度的影響,"['《', '里斯本', '條約', '》', '對', '歐盟', '國際', '投資', '法律', '制度', '的', '影響']"
10550,2,從國際法院2010年「南極捕鯨案」看規制捕鯨的國際法,"['從國際', '法院', '2010', '年', '「', '南極', '捕鯨案', '」', '看規制', '捕鯨', '的', '國際法']"
10551,2,淺論「國家主權與WTO：變化中的國際法基礎」的若干譯法,"['淺論', '「', '國', '家主', '權與', 'WTO', '：', '變化', '中', '的', '國際法', '基礎', '」', '的', '若干', '譯法']"
10552,2,加拿大Métis原住民的認同與身份,"['加拿大', 'M', 'é', 'tis', '原住民', '的', '認同', '與', '身份']"
10553,2,NGO與跨國憲政主義的發展：以台灣加入國際人權公約的實踐為例,"['NGO', '與', '跨國', '憲政主義的', '發展', '：', '以台灣', '加入', '國際', '人權', '公約', '的', '實踐', '為', '例']"
10554,2,基本權克減（derogate）措施之探討,"['基本', '權克減', '（', 'derogate', '）', '措施', '之', '探討']"
10555,2,外國投資之法律管制與保護——以徵收投資者私有財產為中心（下）,"['外國', '投資', '之法', '律', '管制', '與', '保護', '—', '—', '以', '徵收', '投資者', '私有', '財產為', '中心', '（', '下', '）']"
10556,2,日俄戰爭期間所涉及之國際法問題,"['日', '俄戰爭', '期間', '所', '涉及', '之國際法', '問題']"
10557,2,國際法院審理國際氣候變遷訴訟之可能性——於訴訟程序與諮詢程序,"['國際', '法院', '審', '理', '國際', '氣候', '變遷', '訴訟', '之', '可能性', '—', '—', '於', '訴訟', '程序', '與', '諮', '詢', '程序']"
10558,2,台灣最新條約與國際協議選輯,"['台灣', '最新', '條約', '與', '國際', '協議', '選輯']"
10559,2,扎基告加拿大案:死刑與國際法,"['扎', '基告', '加拿大', '案', ':', '死刑', '與', '國際法']"
10560,2,論國際法中的單邊貿易措施,"['論國際法', '中', '的', '單邊', '貿易', '措施']"
10561,2,從國際法看歐美國家對伊朗核武發展爭議進行經濟制裁之合法性,"['從國際法', '看', '歐美國家', '對', '伊朗', '核武', '發展', '爭議', '進行', '經濟', '制裁', '之', '合法性']"
10562,2,但澤市法院管轄權諮詢意見:個人在國際法上之地位,"['但澤市', '法院', '管轄權', '諮', '詢意', '見', ':', '個', '人', '在', '國際法', '上', '之', '地位']"
10563,2,國際法中的關鍵日期,"['國際法', '中', '的', '關鍵', '日期']"
10564,2,台灣碳交易市場法制建置之建議,"['台灣', '碳交', '易', '市場', '法制', '建置', '之建議']"
10565,2,菲律賓領域主張之演進,"['菲', '律', '賓', '領', '域主張', '之', '演進']"
10566,2,東帝汶案:國際法院的地位、組織與程序,"['東帝', '汶案', ':', '國際', '法院', '的', '地位', '、', '組織', '與', '程序']"
10567,2,黃海大陸礁層劃界問題之探討,"['黃', '海大', '陸', '礁層', '劃界', '問題', '之', '探討']"
10568,2,外國投資之法律管制與保護——以徵收投資者私有財產為中心（上）,"['外國', '投資', '之法', '律', '管制', '與', '保護', '—', '—', '以', '徵收', '投資者', '私有', '財產為', '中心', '（', '上', '）']"
10569,2,劍拔弩張的法院間衝突──國際法院二○○一年LaGrand案評析,"['劍拔', '弩', '張', '的', '法院', '間', '衝突', '─', '─', '國際', '法院', '二', '○', '○', '一年', 'LaGrand', '案', '評析']"
10570,2,國際習慣法、絕對法與國家豁免,"['國際習', '慣法', '、', '絕對法', '與', '國家', '豁免']"
10571,2,京都議定書簽定後氣候變遷國際建制的相關法律問題,"['京都', '議定', '書', '簽定後氣候', '變遷', '國際', '建制', '的', '相關法', '律', '問題']"
10572,2,自然環境治理法則多元構向的衝突,"['自然', '環境', '治理', '法則', '多元', '構向', '的', '衝突']"
10573,2,論國際法域競爭：以我國赴大陸投資上限及募資用途限制之鬆綁為中心,"['論國際', '法域', '競爭', '：', '以', '我國', '赴', '大陸', '投資', '上限', '及', '募資', '用途', '限制', '之', '鬆', '綁', '為', '中心']"
10574,2,美國聯邦主義下的地方氣候治理：加州全球暖化因應法之演進與評析,"['美國', '聯', '邦', '主義下', '的', '地方', '氣候', '治', '理', '：', '加州', '全球', '暖化', '因應法', '之', '演進', '與', '評析']"
10575,2,論海平面上升對島國海洋權利之影響,"['論', '海平面', '上升', '對島國', '海洋', '權', '利', '之影響']"
10576,2,台灣最新條約與國際協議選輯,"['台灣', '最新', '條約', '與', '國際', '協議', '選輯']"
10577,2,人大複印資料轉載廈門大學法學院國際法令傳業生論文情況統計表,"['人大', '複', '印資料', '轉載', '廈門', '大學法', '學院', '國際', '法令', '傳業', '生論', '文情', '況統', '計表']"
10578,2,磷酸鹽案:自然資源歸屬之國際法原則,"['磷酸', '鹽案', ':', '自然', '資源', '歸屬', '之國際法', '原則']"
10579,2,國際法院解決領土爭端中的關鍵日期問題──中日鈞魚島列嶼爭端關鍵日期確定的考察,"['國際', '法院', '解決', '領土爭', '端', '中', '的', '關鍵', '日期', '問題', '─', '─', '中日', '鈞', '魚島', '列嶼', '爭端', '關鍵', '日期', '確定', '的', '考察']"
10580,2,中國減緩氣候變遷的政策與法制：以經濟發展為軸，以能源策略、法制進行回應,"['中國', '減緩', '氣候', '變遷', '的', '政策', '與', '法制', '：', '以經濟', '發展', '為軸', '，', '以', '能源', '策', '略', '、', '法制', '進', '行', '回應']"
10581,2,碳捕集與封存科技適用清潔發展機制之現況與挑戰,"['碳', '捕集', '與', '封存', '科技', '適用', '清潔', '發展', '機制', '之', '現況', '與', '挑戰']"
10582,2,國際海上勞動公約對我國勞動法制之衝擊,"['國際', '海上', '勞', '動公約', '對', '我國', '勞', '動', '法制', '之衝擊']"
10583,2,從國際法的角度論「劉姍姍事件」一案,"['從國際法', '的', '角度', '論', '「', '劉姍姍', '事件', '」', '一案']"
10584,2,論低潮高地之法律地位,"['論', '低潮', '高地', '之', '法', '律', '地位']"
10585,2,環境影響評估作為國際法上的義務：國際法院判決評析,"['環境', '影響', '評估', '作為', '國際法', '上', '的', '義務', '：', '國際', '法院', '判決', '評析']"
10586,2,巴勒斯坦入聯案之國際法效力問題,"['巴勒斯坦', '入聯案', '之國際法', '效力', '問題']"
10587,2,國際社會契約：法治世界的原點架構,"['國際', '社會', '契約', '：', '法治', '世界', '的', '原點', '架構']"
10588,2,軟硬實力與中國對國際法的影響,"['軟硬', '實力', '與', '中國', '對', '國際法', '的', '影響']"
10589,2,國際軟法何以可能：一個以環境為視角的展開,"['國際', '軟法', '何以', '可能', '：', '一個', '以', '環境', '為', '視角', '的', '展開']"
10590,2,論國際刑事司法機構的發展與國際法治,"['論國際', '刑事', '司法', '機構', '的', '發展', '與', '國際', '法治']"
10591,2,惡債在國際法中的沈澱與反思——以中國的海外投資風險為視,"['惡債', '在', '國際法', '中', '的', '沈', '澱', '與', '反思', '—', '—', '以中國', '的', '海外', '投資', '風險', '為視']"
10592,2,國際法之回顧與展望──以超國界法律角度檢視,"['國際法', '之', '回顧', '與', '展望', '─', '─', '以', '超國界', '法律', '角度', '檢視']"
10593,2,非政府組織參與全球環境治理－－一個國際法學與國際關係理論的跨學科視角,"['非政府', '組織', '參', '與', '全球', '環境', '治理', '－', '－', '一個', '國際', '法學', '與', '國際關', '係', '理論', '的', '跨學', '科視角']"
10594,2,台灣參與國際組織的國際法理論,"['台灣', '參', '與', '國際', '組織', '的', '國際法', '理', '論']"
10595,2,我國涉外協議管轄制度限制條件的正當性探討,"['我國', '涉外', '協議', '管轄', '制度', '限制', '條件', '的', '正', '當性', '探討']"
10596,2,區域性國際組織與國際人權法的實施,"['區', '域性', '國際', '組織', '與', '國際', '人權', '法', '的', '實施']"
10597,2,國際法治的中國立場,"['國際', '法治', '的', '中國', '立場']"
10598,2,全球化進程中的國際憲政法治－－國際社會的動態演進與靜態存在模式解析,"['全球化', '進程', '中', '的', '國際憲', '政法', '治', '－', '－', '國際', '社會', '的', '動態', '演進', '與', '靜態', '存在', '模式', '解析']"
10599,2,國際貿易保護措施之研究--兼論國際組織與各重要經濟體之回應,"['國際', '貿易', '保護', '措施', '之', '研究', '-', '-', '兼論', '國際', '組織', '與', '各', '重要', '經濟體', '之', '回應']"
10600,2,如何在貿易體制內調適自由貿易與人權保障的衝突,"['如何', '在', '貿易體', '制內', '調適', '自由', '貿易', '與', '人權', '保障', '的', '衝突']"
10601,2,從百家爭鳴到隱聚山林：辯證台灣「主權」獨立路線的分與合,"['從', '百家', '爭鳴', '到', '隱聚山', '林', '：', '辯證', '台灣', '「', '主權', '」', '獨', '立', '路', '線', '的', '分', '與', '合']"
10602,2,試論凱爾森「經過法律實現和平」理想之實現－－以當代國際司法機構的強制管轄為視角,"['試論', '凱爾森', '「', '經過', '法律', '實現', '和平', '」', '理想', '之', '實現', '－', '－', '以', '當代國際', '司法', '機構', '的', '強制', '管轄為', '視角']"
10603,2,化外人、領事裁判權與法典化：國際體系變遷中的中國衝突法,"['化', '外人', '、', '領事', '裁判', '權與', '法典', '化', '：', '國際', '體系', '變遷', '中', '的', '中國衝', '突法']"
10604,2,開拓創新，再上層樓－－慶祝國際法研究所成立30周年,"['開拓', '創新', '，', '再', '上', '層樓', '－', '－', '慶祝國際法', '研究所', '成立', '30', '周年']"
10605,2,論現代國際法的若干基本理論問題,"['論現', '代國際法', '的', '若干', '基本', '理論', '問題']"
10606,2,中國國際法學的繁榮之路：一種引入國際關係理論分析的路,"['中國國際', '法學', '的', '繁榮', '之路', '：', '一種', '引入', '國際關', '係', '理論', '分析', '的', '路']"
10607,2,對「維多利亞號」租船糾紛案的評析,"['對', '「', '維', '多利', '亞號', '」', '租船', '糾紛案', '的', '評析']"
10608,2,由國際法論北極西北航道之法律地位--兼論我國應有之策略,"['由國際', '法論', '北極', '西北', '航道', '之', '法律', '地位', '-', '-', '兼論', '我國應', '有', '之', '策略']"
10609,2,日本實踐聯合國兩人權公約之分析──國內法院適用及國際審查報告,"['日本', '實踐', '聯', '合國', '兩', '人權', '公約', '之', '分析', '─', '─', '國內', '法院', '適用', '及', '國際', '審查', '報告']"
10610,2,海上執法與武力使用,"['海上', '執法', '與', '武力', '使用']"
10611,2,英國低碳能源法律政策的演變、特點及其啟示,"['英國', '低', '碳', '能源', '法律', '政策', '的', '演變', '、', '特點', '及其', '啟示']"
10612,2,當代國際法的發展：人權定向對主權定向,"['當代國際法', '的', '發展', '：', '人權', '定向', '對主權', '定向']"
10613,2,中國青年國際法學者論壇倡議書,"['中國', '青年', '國際法', '學者', '論壇', '倡議', '書']"
10614,2,中國訴歐盟緊固件案「單獨稅率」爭議評析,"['中國訴', '歐盟', '緊', '固件', '案', '「', '單獨', '稅率', '」', '爭議', '評析']"
10615,2,外國懲罰性賠償判決許可執行,"['外國懲', '罰性', '賠償判', '決許', '可', '執行']"
10616,2,少數股東壓迫救濟訴訟之研究--以加拿大制度為借鑑,"['少數', '股東', '壓迫', '救濟', '訴訟', '之', '研究', '-', '-', '以', '加拿大', '制度', '為', '借鑑']"
10617,2,黃昭堂名譽理事生平事略,"['黃', '昭堂', '名譽', '理', '事', '生平', '事', '略']"
10618,2,論無罪推定原則於國際人權法之規範與實踐,"['論', '無罪', '推定', '原則', '於', '國際', '人權', '法之規範', '與', '實踐']"
10619,2,沖繩縣世界文化遺產的登錄與維護營運,"['沖', '繩縣', '世界', '文化', '遺產', '的', '登', '錄', '與', '維護', '營運']"
10620,2,武大國際法評論14卷2期前言,"['武大', '國際法', '評論', '14', '卷', '2', '期', '前言']"
10621,2,論美國對華「雙反」措施中的雙重救濟問題,"['論美國', '對華', '「', '雙反', '」', '措施', '中', '的', '雙重', '救濟', '問題']"
10622,2,武漢大學國際法研究所三十周年回顧與展望,"['武漢大學', '國際法', '研究所', '三十周年', '回顧', '與', '展望']"
10623,2,存款保險機構代位受償優先權及其導入我國的必要性和可行性分析,"['存款', '保險', '機構', '代位', '受償', '優先權', '及其', '導入', '我國', '的', '必要性', '和', '可行性', '分析']"
10624,2,當代中國領事認證若干問題的實證研究,"['當代', '中國', '領事', '認證', '若干', '問題', '的', '實證', '研究']"
10625,2,睿智儒雅的國際法大師--陳隆志教授的臺灣獨立理論與建國實踐,"['睿智', '儒雅', '的', '國際法', '大師', '-', '-', '陳', '隆志', '教授', '的', '臺灣', '獨立', '理論', '與', '建國', '實踐']"
10626,2,WTO重要時事議題--WTO網頁與公共論壇之觀察,"['WTO', '重要', '時事', '議題', '-', '-', 'WTO', '網頁', '與', '公共', '論壇', '之', '觀察']"
10627,2,廣納百川的領袖人才—─昭堂仙,"['廣納', '百川', '的', '領', '袖', '人才', '—', '─', '昭堂', '仙']"
10628,2,從國際核損賠償制度論美國在馬紹爾群島核子試爆損害賠償案,"['從國際', '核損', '賠償制', '度', '論', '美國', '在', '馬', '紹爾', '群島', '核子', '試爆', '損害', '賠償案']"
